row_id,content,theme,sentiment_word,sentiment_anls,
13624,99元的膜，四边角处根本不能贴合，不知道和10元路边摊有何区别？居然还是亚马逊自营，非常糟糕的体验。,体验;边角;,糟糕;不能贴合;,-1;-1;,
13625,买的时候还是直营，评价的时候就是授权商了，真假不敢肯定，防雾霾效果不好,效果;,不好;,-1;,
13626,反向伞颜色亮丽，骨架看上去结实的样子，想不到撑开来很大，里面一层红色的衬布收起来就成了伞外布，里外双层估计遮阳效果会不错！,NULL;效果;看上去;颜色;,很大;不错;结实;亮丽;,1;1;1;1;,
13627,还不错。喜欢用 。。。。。,NULL;NULL;,不错;喜欢;,1;1;,
13628,老婆说很好用，具体我也不清楚。,NULL;NULL;,不清楚;很好;,-1;1;,
13629,冲出的咖啡不够香浓，感觉气压不够,咖啡;,不够香浓;,-1;,
13630,可以黏住一些虫子，但很多小强不上当啊。效果真的一般咯。,NULL;效果;NULL;,不很多;一般;可以;,-1;0;1;,
13631,非常差，指向虚无缥缈，毫无手感，真心不明白罗技怎么沦落至此？不联系购买！,NULL;NULL;NULL;,差;虚无缥缈;毫无手感;,-1;-1;-1;,
13632,与期望值相差甚远，换了两次还是不行，只好退货了。,期望值;NULL;,相差甚远;不行;,-1;-1;,
13633,没有底盘的怪物，浪费了它的8寸盆。,盆;,浪费;,-1;,
13634,明明宣传的是进口产地泰国，到货是广东。这不是欺骗吗。,NULL;,不是欺骗;,1;,
13635,《风中之城》故事内容一般。,内容;,一般;,0;,
13636,医生建议买的 用起来还不错,用起来;,不错;,1;,
13637,收到了 感觉还可以，没有异味，柔软有弹性，只是为啥标签是单独的，没有和头巾连在一起，有知道的朋友吗,感觉;NULL;NULL;,还可以;柔软;有弹性;,1;1;1;,
13638,试用之后再来该评论。 有时候会发出18KHZ-20KHZ左右的高频声，很多人还是能听到的，所以无声不是真的。高频声很是刺耳，尽管响度不大。 用了将近20天了，老鼠一只一只来，而且插座里竟然还住了蟑螂，所以我很怀疑这个号称混合除虫的东西有没有用。 最后退货了。,NULL;NULL;NULL;,刺耳;很多;不是无声;,-1;1;0;,
13639,看看视频也就算了 其他都不行,NULL;,不行;,-1;,
13640,第二次购买，比之前买的笔尖粗，不是很满意，别的没什么问题,NULL;,不是满意;,-1;,
13641,感觉很是没有外国人的有味道，不过总体还行,总体;,还行;,1;,
13642,盒子上坑坑洼洼的，非常不满意,NULL;盒子;,不满意;坑坑洼洼;,-1;-1;,
13643,比柚子卸妆乳好用，卸的干净，好洗,NULL;NULL;NULL;,好洗;好用;干净;,1;1;1;,
13644,刀头还算锋利，修建鬓角和胡须挺好用；3100的模版少了点，塑料看着很脆弱，担心不耐用。,NULL;看着;NULL;NULL;NULL;,不耐用;很脆;弱;挺好;锋利;,-1;-1;-1;1;1;,
13645,开始吃的时候，早晨吐了。原来吃多了猫草。今天无压力，换了口味吃的不错，颗粒大，猫咪吃的时候鼻子都挤到一起啦。萌。,口味;,不错;,1;,
13646,"看上去挺好,办公室正好需要这种靠枕~",NULL;看上去;,正好;挺好;,1;1;,
13647,不过对得起这个价格。,价格;,对得起;,1;,
13648,一直在用ABC，真的很好用,NULL;,很好;,1;,
13649,这款打印机打印出来的字迹很淡，已请人换了油墨，咋还是这样，不知要调什么地方了。,字迹;,很淡;,-1;,
13650,量太少了，还是贵，虽然好吃。,量;NULL;NULL;,太少;贵;好吃;,-1;-1;1;,
13651,这次购买的还可以，比上次的好，上次也是在这个上面买的，怎么按都按不出来，瓶子包装很模糊，这次包装怎么和图片上的颜色不一样？,包装;购买;NULL;,模糊;还可以;好;,-1;1;1;,
13652,全书一直在以不恰当的比喻、例子重复讲解四大成员，大概是谋略、理想、处事、实践，这几样东西是心理还是行动理解不清，如果梦想理想算行为那告诉我怎么能像书里所说一个一个孤立讨论，不经实践而达到。让人看得云里雾里，看来书名译得好才能卖得好。,书;书名;NULL;心理;讲解;NULL;,孤立;好;云里雾里;不理解;不恰当;好;,-1;1;-1;-1;-1;1;,
13653,东西太大 没有地方放置 不过质量不错,质量;,不错;,1;,
13654,一股酒精味，还以为在亚马逊买的会是真品，用后发现时假的,NULL;亚马逊;,假;真品;,-1;1;,
13655,极限超薄也不好使，白金的不错。,NULL;NULL;NULL;,不好;超薄;不错;,-1;1;1;,
13656,买的电子版的，错字也太多了，第二到第四个故事都很多错别字，多到意思都不通顺的那个程度，太令人失望了。,错别字;NULL;,很多;失望;,1;-1;,
13657,还行！一般！马马虎虎,NULL;NULL;NULL;,一般;还行;马马虎虎;,0;1;0;,
13658,比较小巧，不太适合，体重过重的人。,NULL;NULL;NULL;,较小;不适合;过重;,-1;-1;-1;,
13659,"不好用，和超市买的有区别，不过用了又不能退货,下次不再贪便宜了",NULL;,不好用;,-1;,
13660,旁人都说这杯子既特别又漂亮，但是一键锁很快就坏了啊。现在倒立是会漏水的。不知道哪里可以买配件或者维修 ？,杯子;NULL;NULL;配件;,漂亮;坏;很快;可以;,1;-1;1;1;,
13661,打开后笔头直接就掉了，太差了！！！！！,NULL;,太差;,-1;,
13662,当初买的时候这个U盘的卖家是亚马逊 到手后很长一段时间没有去管他 大概一个月后才打开包装 发现有划痕和指纹 心凉半截 HDtune在USB3.0接口测试报错 见图 测试读写性能 读正常 速度在40MB/S左右 写的时候不大对 刚开始那几秒是30MB/S 再往后就是5MB/S-8MB/S 并且很有规律的起伏 见附图 当初以为可能和电脑有关系 换了一台电脑 还是同样的结果 我不得不怀疑这块U盘有问题 供参考,指纹;NULL;NULL;u盘;NULL;,有划痕;心凉;正常;有问题;没有很长;,-1;-1;1;-1;-1;,
13663,秒杀买到的，45元，这个价格都不值，手掌就是普通的绒布手套，手背是pv革的。还不如早市的20元一副的。,绒布;价格;,普通;不值;,0;-1;,
13664,依然的好产品，用了就离不开了。,产品;,好;,1;,
13665,有时候有用，有时候没用，麻痹了硬度貌似不太够，不是很好,NULL;NULL;硬度;,有用;不是很好;麻痹;,1;-1;-1;,
13666,牙刷很小，透明牙刷柄很滑，刷了几次毛就秃了，很差的一款。,NULL;NULL;牙刷;NULL;,透明;很滑;很小;很差;,1;1;1;-1;,
13667,1.买来的时候包装盒是没封好的，怀疑返修货。 2.接上去无论是单独拨号还是接到Lan宽带，都是过一会就断然后自动连上去。 各种ADSL参数、无线参数我都试过了。 最基本的功能都实现不了，就不说其他花哨的东西了。 亚马逊价格比人家贵，还管卖不管理，不能退货，要自己找厂家。 这次购物体验超级差。 负100分！,购物体验;价格;东西;,差;贵;花哨;,-1;-1;-1;,
13668,很薄，套在脖子上，挡不住北京现在的风。用了这段时间，没觉得松垮。 颜色有些偏黄绿，没有图片上那么青白。是印染的，里面没有颜色和花纹。,NULL;觉得;,很薄;松垮;,-1;-1;,
13669,还可以，就是不够精致,NULL;NULL;,不够精致;还可以;,-1;1;,
13670,东西很好，一共10付基本上可以用一年。,NULL;东西;,可以;很好;,1;1;,
13671,希望厂家改进质量，有几乎一半的豆子很硬嚼不动，目前看起来还不如农贸市场的货色。,NULL;NULL;,嚼不动;很硬;,-1;-1;,
13672,此款路由器对家里布网是一个非常好的选择。信号稳定，速率极快，解决了运营商光纤接入后，室内网速瓶颈问题。另外，快递快的没说的。,信号;快递;速率;,稳定;快;极快;,1;1;1;,
13673,延时是延时了，激情都没了！完全麻痹了没感觉！,感觉;,麻痹;,-1;,
13674,看似普通，但功能设计确实独一无二，国内市场上高中低端产品都没有类似的设计， 包括宜家商场，而且做工扎实耐用，期待看到品牌推出更多厨房产品，能够比宜家有更好的生活选择。,做工;NULL;NULL;NULL;NULL;产品;,扎实;更好;普通;耐用;独一无二;低端;,1;1;0;1;1;-1;,
13675,很不好用，想法很不错，实际不靠谱,NULL;NULL;NULL;,不好用;不错;不靠谱;,-1;1;-1;,
13676,质地比较厚重但是正确使用也不会长脂肪粒 16年12月的 生产日期还可以 是正品,使用;NULL;质地;NULL;生产日期;,不会长;正品;厚重;正确;还可以;,-1;1;1;1;1;,
13677,价格合适 而且效果不错,价格;效果;,合适;不错;,1;1;,
13678,跟图片上的不一样呢，写的是48小时，味道还不错具体效果用了才知道,味道;,不错;,1;,
13679,很好用，打印相机拍的照片很棒！打印速度有点慢，不调整直接打印两边会截掉一点，没什么大影响。里面除了打印机和变压器电源还有有一个色带五张相纸，没有防尘盖和防尘袋，也没电池。手机照片没试过。快递速度超快！,速度;NULL;快递速度;照片;,慢;很好;超快;很棒;,-1;1;1;1;,
13680,幫朋友卖的。说不好用,NULL;,不好用;,-1;,
13681,宝贝是不错的，已经用上了，但是不明白为什么会拆开分成2个包裹，即使是拆开发货，发票为什么要分开开呢？而且发票也没按照我的要求来开。三件东西分成3张发票，每张发票都是明细。收到货了才发现这些问题。想找售后，或者重开发票也不知该怎么办？,宝贝;NULL;,不错;重;,1;-1;,
13682,根本杀不死蚊子。使用三个晚上后，没有一丁点效果，一生气，直接砸了。 我用长线插板把它拖放在我身旁，蚊子还是在我周围乱飞，并吸我的血。 都不如在超市买的成盘的那种便宜蚊香。几十块钱，就这么......,盘;,便宜;,1;,
13683,架子不错很重的质量也很好的,NULL;质量;架子;,很重;很好;不错;,-1;1;1;,
13684,书很好，内容，排版都很喜欢。可是封面脏的让人无语，硕大的两个黑手印。,NULL;NULL;NULL;封面;书;排版;,硕大;黑手;无语;脏;很好;喜欢;,1;-1;-1;-1;1;1;,
13685,太硬，不是很好，下次换别的试试,NULL;NULL;,不是很好;硬;,-1;-1;,
13686,适合中国人的皮肤，价格也不贵，值得买。,价格;皮肤;NULL;,不贵;适合;值得;,1;1;1;,
13687,设计新颖，款式好，携带方便，配送服务非常好。,款式;配送服务;设计;,好;好;新颖;,1;1;1;,
13688,挺好的，入门级ZIPPO,NULL;,挺好;,1;,
13689,我买了个宜家的书桌，70cm，较矮，所以专门买了个30cm的椅子来搭配。 椅子非常结实，材质很好，和书桌较搭。 但是我觉得靠背其实没什么用，因为较小。 总的来说这个价位很满意了，而且送货的人员态度很好。,NULL;NULL;价位;人员态度;椅子;材质;,矮;较小;满意;很好;结实;很好;,-1;-1;1;1;1;1;,
13690,颜色很自然，淡淡的红色，就是发的货和图片不一样,NULL;颜色;,淡淡的;自然;,1;1;,
13691,垃圾，临期产品，这种套装未明示临期，买那么多这不是整人嘛，亚马逊东西真垃圾了,NULL;东西;,垃圾;垃圾;,-1;-1;,
13692,现在流行玻璃制品，环保嘛这个报备不错有五件套呢，用起来舒坦多了,NULL;NULL;用起来;NULL;,流行;不错;舒坦;环保;,1;1;1;1;,
13693,质量还凑合，家里人觉得还行。,质量;觉得;,凑合;还行;,0;1;,
13694,不错 是好书 是大家值得拥有的好书。,NULL;NULL;,不错;值得;,1;1;,
13695,垃圾中的垃圾，不能用，发过来就是坏的，准备退货。,NULL;NULL;,坏;垃圾;,-1;-1;,
13696,早已经收到，家里人都用过，认为很好，下次还要购买。物流很快,NULL;物流;,很好;很快;,1;1;,
13697,放在厨房刚刚好，节省了很多空间；质量一般，有个螺丝拧不上，不大影响使用，也犯不上退货。,螺丝;质量;空间;NULL;NULL;,拧不上;一般;很多;好;节省;,-1;0;1;1;1;,
13698,买的时候还有点犹豫，不知道家里的新安怡奶瓶是否可以用这个扁嘴头。 装上后，很好用，完全不漏水。吸起来也很轻松。宝宝有时候拿在手里玩，东倒西歪的也不会到处漏水了，很放心。,奶瓶;NULL;NULL;NULL;NULL;,可以;很轻;犹豫;很好;放心;,1;1;-1;1;1;,
13699,优点：1.新颖。可以满足躺着看电视的要求。 2.清晰度较高。3.产品材料质量不错。 缺点：1.棱镜粘结不牢，运输途中脱落，幸亏没破碎，还是自己找玻璃胶粘上的。2.图像略小于直觉，观看时如果头部摆动影像会晃动，这和直接看 时不同，容易有眩晕感。3.只能平躺着用，半卧则不行。时间长了也易疲劳。 给厂家的建议：1.考虑到我国物流野蛮装卸情况，棱镜要粘牢。2.增加棱镜角度调整环节，使不同卧位均可使用。,NULL;质量;NULL;躺着;NULL;NULL;棱镜;运输;清晰度;时间;NULL;头部;NULL;图像;NULL;,新颖;不错;眩晕;满足;不行;容易;不牢;脱落;高;长;可以;晃动;没破碎;略小;疲劳;,1;1;-1;1;-1;1;-1;-1;1;1;1;-1;1;-1;-1;,
13700,货已收到但是外包装破了个洞，不知里面的货有没有影响，现在看不出来有什么问题，但总体我相信亚马逊，,外包装;,破;,-1;,
13701,劣质产品，进口的赶脚好桑心呢,产品;NULL;,劣质;好;,-1;1;,
13702,被子完全没有包装，直接放在箱子里的，天啊！表面有磨损，里面也不干净。实物和图片有色差。,NULL;,不干净;,-1;,
13703,很不错 很满意 对AMAZON 一直觉得是不错的,NULL;觉得;NULL;,不错;不错;满意;,1;1;1;,
13704,个人感觉锋速还是最成熟的,感觉;,成熟;,1;,
13705,东西买了，不觉得后悔。快递以及产品都挺好的，值得购买,购买;觉得;产品;,值得;后悔;挺好;,1;-1;1;,
13706,还是纯色牙刷柄的那款细齿洁好用。,齿;,好用;,1;,
13707,和牙刷自带的不同，刷牙易出血,NULL;,易出血;,-1;,
13708,"非常好,包装也非常到位，比超市便宜",包装;NULL;NULL;,到位;便宜;好;,1;1;1;,
13709,没有卸妆乳好用，卸妆乳可以直接用化妆棉擦，但是这个不可以。。按说明使用时候用清水洗感觉有点难洗干净，洗的时候也没有泡沫。。感觉一般般，用完不会再买了,NULL;洗;NULL;NULL;感觉;,不可以;干净;可以;没有好用;一般般;,-1;1;1;-1;0;,
13710,以前买过一个同款，用着非常好，所以再买一次，这次的质量很差，和外面10元一个的没区别，就是几页纸的也有订不上的情况。,质量;用着;,很差;好;,-1;1;,
13711,虽说是全脂的，但是喝在嘴里感觉很淡，没我2年前在JD上买的也是90一箱的（1L*12）的好喝,感觉;NULL;,很淡;没好喝;,-1;-1;,
13712,无品牌旗标丶无完整吊牌丶无包装丶一个塑料袋还不是封口的？！,"无,品牌;",完整;,1;,
13713,少了一支脚怎么安装嘛！唉，收到迟，估计退货时间都过了。浪费啊,NULL;,浪费;,-1;,
13714,又便宜又好用，我把它弄成里面的小被褥，就是小了点，原来还没有150啊，我一直以为有呢，差了5厘米，难怪150的被子变大了，长是够长。这点扣一星吧，质量什么的很好，纯棉的，杠杠的，很温暖，我妈都很喜欢！,NULL;NULL;NULL;质量;NULL;NULL;NULL;NULL;NULL;NULL;,长;够长;便宜;很好;差;杠杠的;温暖;喜欢;小了点;好用;,1;1;1;1;-1;1;1;1;-1;1;,
13715,积木很不错，包装太小气了，直接把单子贴盒子上面，怎么撕也撕不掉，还打算送人的呢。 以前买一本书都能用个箱子装得好好的，无法理解一个玩具就直接贴个签就发了，这样还怎么送人？！,包装;NULL;箱子;积木;玩具;,小气;能用;好;不错;无法理解;,-1;1;1;1;-1;,
13716,便宜没好货，非开关那个耳机的外面板竟然可以小晃动，戴着走路时老有晃动的异响，很不舒服,NULL;外面;NULL;NULL;异响;,便宜没好货;可以;晃动;不舒服;晃动;,-1;1;-1;-1;-1;,
13717,包装很脏，仓底货吧！很薄，不像图片那种毯料。,NULL;包装;,很薄;很脏;,-1;-1;,
13718,按钮按起来动静挺大的不怎么好按....其他都还好,NULL;动静;NULL;,还好;挺大;不怎么好;,1;1;-1;,
13719,因为划算所以才买的。,NULL;,划算;,1;,
13720,很油，非常油，晚上用用还行，白天眼镜都架不住,NULL;,还行;,1;,
13721,入手后感觉挺不错的。朋友看到直接拿走了，所以又买了个,感觉;,不错;,1;,
13722,不错，铝材的挂架比不锈钢好看些,NULL;不锈钢;,不错;好看;,1;1;,
13723,我买的双立人刀架，少一把剪刀，放上去也刚好，用起来也不错,NULL;用起来;,刚好;不错;,1;1;,
13724,东西是和其他一起选购的物品寄来的，但是这个起钉器的按手处直接被折断了，很是遗憾，这也是第一次直接遇到这样的问题，看看2元的东西，都懒得退，扔进盒子里就一起拿回来了，希望卓越改进细微的服务。,NULL;服务;NULL;,卓越;细微;遗憾;,1;-1;-1;,
13725,装了半个多小时，第一次把扶手装反了。。。 暂时觉得挺好用的，后续补充感受,觉得;,挺好;,1;,
13726,日期不新鲜，18年到期，真是无语了,NULL;NULL;,无语;不新鲜;,-1;-1;,
13727,比起全硅胶那种这个明显有断在牙缝的风险 事实上我在用的时候被吓了一跳 建议大家买全硅胶那种弹性好不伤牙龈 这个的话我决定丢了,NULL;弹性;,明显;好;,0;1;,
13728,东西很不错，音效很好，很喜欢,东西;音效;NULL;,不错;很好;喜欢;,1;1;1;,
13729,包装和官网不一样，不过兔子很柔软，好舒服，感觉像真的,NULL;NULL;NULL;,柔软;舒服;好;,1;1;1;,
13730,本月8号下单28号才收到，虽然期间有过年，但20号就开始正常营业了，又这样过了8天才收到也太夸张了。我每次催商家都有好好恢复，态度不错，但是好好回复了却并没有落实发货。 笔帽微重，比红环金属笔轻，比樱花树脂笔重一点点，还行吧，也没看出什么特别之处,NULL;态度;NULL;NULL;笔;NULL;,夸张;不错;正常;还行;轻;重;,-1;1;1;1;1;-1;,
13731,猫咪不喜欢，吃几口就不吃了。就像胃口不好一样,NULL;NULL;,不好;不喜欢;,-1;-1;,
13732,"之前用同一品牌，天猫买的，一直很好，这次看亚马逊价格优惠就买了4盒，结果第一盒装上就有问题，打印了4,5页就打不出字了，要清洗喷墨头后可以又打出来，结果又打了十几张又打不出了，如此循环。重新又天猫买了几盒，换上后，再没出过问题，这明显就是墨盒不行",NULL;墨盒;清洗;NULL;结果;,很好;不行;可以;明显;有问题;,1;-1;1;0;-1;,
13733,垃圾东西，不到2月就散架了,东西;,垃圾;,-1;,
13734,忍不住给好评，昨天下的单，今天就到了。快递给我打了10多个电话，我却没有接到，实在抱歉，用心良苦。产品是正品，没得说…大爱！价格比专柜便宜好多，会继续光顾,NULL;产品;NULL;NULL;专柜;,没得说;正品;大爱;好评;便宜;,1;1;1;1;1;,
13735,"我家小狗洗完以后,毛变的非常干燥,看的我好心痛.几天之后还是很干.我很失望.",NULL;NULL;NULL;NULL;NULL;,好心;干燥;很干;痛;失望;,1;-1;-1;-1;-1;,
13736,本身比较便宜，东西看着还行,NULL;看着;,便宜;还行;,1;1;,
13737,软，贵而不好，不推荐购买,NULL;NULL;NULL;,不推荐购买;不好;贵;,-1;-1;-1;,
13738,颜色错了，买得黑色发了棕色，懒得换了。标价95刀。,颜色;,错;,-1;,
13739,不建议用户购买，太薄了,NULL;,太薄;,0;,
13740,虽然很少的量，但是味道轻轻很好很很好,量;味道;NULL;,很少;很好;很好;,1;1;1;,
13741,很紧致，用起来感觉不错,NULL;感觉;,紧致;不错;,1;1;,
13742,书很好，容易读，容易一目十行，感觉像是儿童小说。,NULL;书;,容易;很好;,1;1;,
13743,并不像图片上看到的，整个架子有装好后放好东西就软了,架子;,好东西;,1;,
13744,"有时工作, 大多不工作。已尝试使用不同的膝上型计算机。已尝试更新软件, 但无法正常工作。不满意。不建议购买。",NULL;工作;,不满意;无法正常;,-1;-1;,
13745,奇臭，质量一般，浓烈醇厚的味道，缠绕你美好的生活久久不忍散去！,NULL;NULL;味道;质量;NULL;,美;奇臭;醇厚;一般;浓烈;,1;-1;1;0;1;,
13746,没有说明，官网也找不到，也没配驱动。 怎么画都画不上，不管上面放什么纸，换什么笔。 可能是自己不会用，但是好歹给个说明啊。 玩过朋友的wacom画板，上次秒杀犹豫是否要买wacom，后来想是给小朋友玩下，买个基础的就好，结果很是郁闷，看来买贵的还是有道理。,基础;NULL;结果;NULL;,好;犹豫;郁闷;贵;,1;-1;-1;-1;,
13747,书是作者在集中营中一些经历的回忆和感悟，总体好可以。,总体;NULL;,好;可以;,1;1;,
13748,商品质量一般，才用了累计一星期。冲电头就松了，导致和手机接触不良.......。挺遗憾的,NULL;NULL;手机;,遗憾;一般;接触不良;,-1;0;-1;,
13749,质量不好，刚到手就有小缺口。便宜懒得退,NULL;质量;,便宜;不好;,1;-1;,
13750,估计是温度低 没有想象得那么容易吸收。涂匀后觉得眼周肌肤不干，保湿持久度再高一点更好。,肌肤;温度;吸收;持久度;,不干;低;没有容易;更好;,1;-1;-1;1;,
13751,一大瓶用到后来不想用了，滋润效果一般，略油腻，一开始用脸上有刺痛感，据说是因为皮肤太干，过了段时间就不刺痛了，但是感觉一般，涂完一点都不清爽，不喜欢,NULL;NULL;NULL;效果;NULL;皮肤;NULL;感觉;,滋润;不刺痛;不喜欢;一般;油腻;干;不清爽;一般;,1;1;-1;0;-1;-1;-1;0;,
13752,请看看标牌，厂家地址中，北京市朝阳区写成被浸湿朝阳区，做假能再假点嘛,NULL;,假;,-1;,
13753,一般般啊，没有什么觉得特别好的地方咧,NULL;,一般般;,0;,
13754,太薄了根本不是保暧内衣而是秋衣秋裤,内衣;,太薄;,0;,
13755,一直相信一分价钱一分货，东西收到后果然没有让我失望，很不错的购物体验，以后还会光顾！,购物体验;东西;,不错;没有失望;,1;1;,
13756,亚马逊服务很好，跟客服联系说物品损坏，第二天就送过来了。放在办公桌上使用，很好！,服务;NULL;,很好;很好;,1;1;,
13757,秒杀的，质量不错，备着慢慢用吧。,质量;,不错;,1;,
13758,总体还行，没什么特别说明的,总体;,还行;,1;,
13759,之前也没注意检查，里子还坏了个小口，已经洗了，没法退了，希望商家检查好货物质量再发货！刚刚发现是坏了三个小口，真是够了,NULL;商家;,坏;好;,-1;1;,
13760,如题，买之前看评价都说是酸酸甜甜的，自己的尝一尝感觉就是甜，和国产果酱一样，没给我惊喜的感觉，看来下次要试试别的牌子了,感觉;,惊喜;,1;,
13761,买了不到一个月，第一次打印没啥问题，第二次打印，相同的相纸相同的设置，结果打印出来照片四角漏墨严重，出照片的时候直接是歪着出来，导致上面的图像歪着打印，简直了！,漏墨;,严重;,-1;,
13762,我感觉很细，好像不怎么结实，,NULL;,不怎么结实;,-1;,
13763,应该是正品，总体感觉不错，正在使用中，刷的很干净,NULL;感觉;NULL;,正品;不错;很干;,1;1;-1;,
13764,东西还行，只是运输太野蛮，压嘴掉了。。。犹豫以后要不要在Amazon买东西了。。,东西;东西;运输;,还行;犹豫;野蛮;,1;-1;-1;,
13765,没赶上特价，但有需求，就拍了。感觉头变大了不少。,感觉;,不少;,1;,
13766,不好用，定型太不行了，只能维持一小段时间。特别是头发少的地方，根本定不住。,定型;NULL;,不行了;不好用;,0;-1;,
13767,送来是绿色的，不好看，不过质量不错，耐咬,NULL;质量;NULL;,不好;不错;耐咬;,-1;1;1;,
13768,夹奶瓶和瓶盖这种硬东西还行，但是夹奶嘴这种就不行了。用它来安装奶嘴会把奶嘴夹坏的。需要配合购买有硅胶夹头的，两种夹子配合使用才行。,东西;使用;安装;NULL;瓶盖;,还行;行;坏;不行了;硬;,1;1;-1;0;-1;,
13769,家里有个大个头，每次洗澡很耗费洗发水，搞活动的时候买的套装，量大，经济，实用。,NULL;NULL;洗发水;,经济;实用;耗费;,1;1;0;,
13770,没觉得喷头有问题，很好用,NULL;喷头;,很好;有问题;,1;-1;,
13771,拆开一个包装，里面有颜色的那个小圈从手上掉到茶几上(手距离茶几只有20公分高），就断成两半了。说明书里也没说那个圈是干什么用的。宝洁客服星期天竟然是不上班的，联系不到任何客服。也联系不到amazon的客服。已申请换货。这此购物太气人了。,购物;手;,气人;高;,-1;1;,
13772,送的东西很多，但是润肤露没有那个49元的好用，忘记它叫什么了，,润肤露;东西;,没有好用;很多;,-1;1;,
13773,长期使用还真不适应，感觉胸口略闷。,使用;,不适;,-1;,
13774,东西很好，使用方便！！！,NULL;东西;,使用方便;很好;,1;1;,
13775,已经使用一个多星期，感觉很好 尤其是后仰休息时很舒服。,感觉;NULL;,很好;舒服;,1;1;,
13776,说实话，会死机。地图鸡肋。,地图;,鸡肋;,-1;,
13777,胶水不太好使，需要用东西固定几天，否则会粘不稳,胶水;NULL;,不太好;不稳;,-1;-1;,
13778,桌椅安装简单，板材材质用料考究，没有气味，小朋友坐上去很舒服，与网站介绍一致，很不错。,安装;用料;NULL;NULL;介绍;,简单;考究;不错;舒服;一致;,1;1;1;1;1;,
13779,一点也不滋润 也不清爽 根本不吸收 除了油腻还是油腻,NULL;NULL;NULL;,不滋润;不清爽;油腻;,-1;-1;-1;,
13780,不好用，好像假假的，不如店里买的好用，,NULL;NULL;NULL;,假;不好用;不如好用;,-1;-1;-1;,
13781,机械称没有想象中好，感觉不是很准，一天三次的体重都不一样。。。。,NULL;感觉;,没有好;不是很准;,-1;-1;,
13782,不知道那个傻子设计的，自动控温就是无论你设定什么温度，到达你设定的温度后，电脑会自动逐渐提高温度到28度，这个温度值是谁定的？如果用户温度设定高于28度，你N个小时后将温度调下来可以理解，怕过热有危险；我不需要那么高的温度，定在24度，当毯子温度达到后，也自动调到28度，热出了一身的汗怎么睡啊！设计这个自动控温的人脑子有病吗？既然最后都是恒定在28度，那还设定个屁啊，应该直接叫自动28度恒温电热毯，狗屁自动控温啊，真TNND上当，设计电热毯的人该吃脑残片了！！！！！,NULL;控温;温度;NULL;NULL;温度;,危险;狗屁;可以;过热;理解;不高;,-1;-1;1;-1;1;-1;,
13783,三罐奶粉，每罐的铁罐都撞瘪了。我没有充值京东会员，充了中亚的，我喜欢亚马逊。但是物流真的比京东差太多了,NULL;京东;亚马逊;,瘪;差;喜欢;,-1;-1;1;,
13784,缺少了几个重要配件，烦. 售后说不把缺少的配件发给我，火火火。购买前请333思。,NULL;,烦;,-1;,
13785,雅漾的卸妆水 收到的瓶子和 图片上不一样，雅诗兰黛的水酒精味特别浓，用过后容易起痘痘 ，真是后悔啊！再也不会在亚马逊上买东西了 到现在都没给我退货,NULL;NULL;NULL;,后悔;容易;起痘;,-1;1;-1;,
13786,质量很烂，用了没几次就坏了。这个价位，专门要拿去修又没必要。所以劝大家还是要个好一点的吧，别浪费钱。,NULL;NULL;质量;,别费钱;没坏;很烂;,1;1;-1;,
13787,太不结实了，才一天，兔子胳膊破了,胳膊;NULL;,破;不结实;,-1;-1;,
13788,书还不没看，书页才拿到还没看就直接有损坏，不开心,NULL;NULL;,不开心;有损坏;,-1;-1;,
13789,确认不保温，或者至少12个小时内达不到保温效果。不推荐。,NULL;,不推荐;,-1;,
13790,做工挺精致的，这个价格很值，很满意,做工;NULL;,精致;满意;,1;1;,
13791,上四年级的女儿一直很喜欢老沈的作品，描写动物细腻，很好看。,NULL;描写;作品;,很好;细腻;喜欢;,1;1;1;,
13792,为什么我打印机到货时，只是简单地包了层塑料薄膜，并且打开后发现扫描的玻璃破了，居然不能退货。居然连评价还不能评价的。这算神马？然道不是商家保护不够。只会怪消费者，我可是将整个外观都看了一遍才收的，谁能知道被胶布封起来的地方破了。,包;玻璃;胶布;,简单;破;破;,1;-1;-1;,
13793,刚收到货体验了一下。力道足，穴位把握不准，动静大。总体效果不错。说是德国大牌有些牵强，但比国内其他牌子要好，促销期间可以选购。正价不值得购买。,效果;购买;NULL;大牌;穴位;力道;,不错;不值;可以;牵强;不准;足;,1;-1;1;-1;-1;1;,
13794,我闻着挺香的，狗狗却没兴趣,闻着;,挺香;,1;,
13795,有5个未使用的手套出现很多小洞，这可能是美国品牌原装进口吗，这么垃圾的乳胶手套，再也不会买了。,手套;NULL;,很多;垃圾;,1;-1;,
13796,东西和想象中得一样，质量，外观，都和图片描述的一样。不错的商品,商品;,不错;,1;,
13797,没有用过 质量应该不错 小赞,质量;NULL;,不错;赞;,1;1;,
13798,标签价格被揭，伞感觉有些脆弱，随机发的颜色也不合适。哎，凑合用吧。,NULL;颜色;感觉;,凑合;不合适;脆弱;,0;-1;-1;,
13799,网页说明盒子是钢化玻璃，可以入烤箱和微波炉，其实只是塑料的，网页有误导。不值,烤箱;NULL;网页;,可以;不值;有误;,1;-1;-1;,
13800,"我是面膜新手...这个是用过的第二个产品,,,跟前一个对比,,,不刺激,,,一包一张,,,水量非常充足,,,面膜比较大,,,,另外嘴巴下面是开口的,,,能敷到下巴的下面,,,但是不能敷到下巴的前面....敷完感觉还是比较嫩的!",水量;,充足;,1;,
